-6.7305,17.6515,-4.5849,-1.8045,-29.7042,42.0540,6.7714,-6.9656,18.6440,12.7346,-9.7081,1.1043,-1.9427,25.2087,-6.0539,-8.1111,3.3846,14.4837,-6.3155,4.4299
-8.0068,17.1789,-4.0748,-1.7974,-27.6775,39.8770,6.7865,-6.9971,15.6725,13.1134,-9.7503,1.1456,-3.6988,22.8695,-6.0330,-7.9225,1.7134,15.5800,-5.7879,3.7279
-8.9949,16.4736,-3.3281,-2.5021,-25.6432,37.7083,6.8133,-7.0222,12.7063,13.5066,-9.7759,1.2034,-5.4485,20.6258,-6.0273,-7.6342,0.0316,16.2830,-5.7208,2.2551
-9.9676,15.7430,-3.1964,-2.4742,-23.6041,35.5476,6.8344,-7.0416,9.7587,13.8931,-9.7577,1.2817,-7.1943,18.5166,-6.0537,-7.1979,-1.6575,16.5589,-5.7008,0.8592
-10.7624,14.8216,-2.6701,-3.1145,-21.5588,33.3763,6.8651,-7.0461,6.8744,14.2908,-9.6336,1.4367,-8.9168,16.5810,-6.0374,-6.6410,-3.2815,16.6773,-5.5556,0.4392
-11.5343,13.7928,-2.5287,-3.4193,-19.5139,31.1987,6.8922,-7.0309,4.0843,14.8006,-9.3375,1.8838,-10.5314,14.7447,-5.7212,-6.1931,-4.9046,16.3282,-5.5518,-1.0446
-12.2442,12.6524,-2.2335,-3.8796,-17.4734,29.0165,6.9015,-6.9912,1.4569,15.4255,-8.7774,2.3128,-12.0110,13.0231,-5.2300,-5.8075,-6.5178,15.8698,-5.6995,-1.5281
-12.8803,11.3651,-1.8972,-4.3248,-15.4345,26.8392,6.9140,-6.9175,-1.0441,15.9572,-8.2948,2.1656,-13.1797,11.3322,-4.2923,-5.8696,-8.0432,15.0073,-5.4699,-2.9617
-13.3840,9.9279,-1.5396,-4.7202,-13.3871,24.6892,6.9222,-6.7914,-3.3929,16.3157,-7.7708,1.4675,-14.0897,9.6197,-3.3413,-5.9322,-9.3944,13.7816,-5.0797,-4.2825
-13.7556,8.3841,-1.1521,-5.0442,-11.3222,22.5985,6.9344,-6.5388,-5.6511,16.0200,-7.3834,-0.8633,-14.7481,7.8740,-2.5015,-5.9513,-10.5960,12.2462,-4.5731,-5.2895
-14.0270,6.7717,-0.7681,-5.2916,-9.2796,20.6252,6.8528,-6.0975,-7.6665,15.1020,-6.7477,-3.0908,-15.1858,6.1210,-1.7370,-5.9497,-11.6311,10.5035,-3.9356,-5.9630
-14.1974,5.1158,-0.4207,-5.4129,-7.2821,18.8617,6.7112,-5.4226,-9.4234,13.6899,-5.9882,-4.8323,-15.4354,4.3736,-1.0881,-5.9175,-12.5116,8.6329,-3.3027,-6.4131
-14.2429,3.4534,-0.0772,-5.4198,-5.3485,17.4103,6.4884,-4.3924,-10.8873,11.9386,-5.1589,-6.0653,-15.5148,2.6472,-0.5702,-5.8320,-13.2047,6.6830,-2.6611,-6.6705
-14.1877,1.8152,0.2340,-5.3316,-3.5563,16.3100,5.9688,-3.2618,-12.1447,9.9282,-4.2662,-6.8223,-15.4612,0.9889,-0.1210,-5.6483,-13.7185,4.7179,-2.0121,-6.7291
-14.0415,0.2317,0.5320,-5.1931,-2.1126,15.3828,4.8455,-2.6406,-13.2078,7.7614,-3.3719,-7.3208,-15.3016,-0.5876,0.2676,-5.4324,-14.0437,2.7760,-1.3687,-6.6508
-13.8325,-1.2879,0.7449,-5.0072,-0.9598,14.5918,3.8668,-2.2418,-13.9956,5.5137,-2.4550,-7.5614,-15.0557,-2.0800,0.5610,-5.1887,-14.2052,0.8973,-0.8448,-6.4250
-13.5770,-2.7238,0.8985,-4.7732,-0.1158,13.8224,2.9019,-2.1229,-14.5428,3.2929,-1.5719,-7.5275,-14.7461,-3.4833,0.7717,-4.9285,-14.2280,-0.8887,-0.3804,-6.0949
-13.2898,-4.0726,1.0110,-4.5174,0.5857,12.9819,2.3365,-2.2419,-14.8710,1.1342,-0.8093,-7.2989,-14.3930,-4.7932,0.9268,-4.6754,-14.1331,-2.5590,0.0108,-5.7365
-12.9757,-5.3223,1.1021,-4.2437,1.2484,11.9431,2.0844,-2.7494,-14.9920,-0.9133,-0.1361,-6.9043,-14.0015,-6.0175,1.0466,-4.4332,-13.9442,-4.0836,0.3213,-5.3311
-12.6335,-6.4600,1.1766,-3.9519,1.8424,10.6675,1.7573,-3.5450,-14.9380,-2.8071,0.4769,-6.4052,-13.5735,-7.1469,1.1451,-4.1914,-13.6881,-5.4614,0.5532,-4.8918
-12.2775,-7.4878,1.2057,-3.6389,2.3484,9.1174,1.4767,-4.4210,-14.7323,-4.5148,0.9283,-5.8557,-13.1165,-8.1733,1.2132,-3.9521,-13.3909,-6.6838,0.7174,-4.4586
-11.9113,-8.4093,1.2253,-3.3271,2.6659,7.3019,0.8179,-5.3368,-14.4342,-6.0312,1.2113,-5.2729,-12.6332,-9.1089,1.2644,-3.7111,-13.0642,-7.7559,0.8176,-4.0409
-11.5287,-9.2445,1.2562,-3.0747,2.3776,5.2558,-1.1122,-6.3308,-14.1086,-7.3516,1.3303,-4.6997,-12.1306,-9.9776,1.3134,-3.5095,-12.7204,-8.7050,0.8674,-3.6691
-11.1444,-10.0192,1.2717,-2.8793,1.7040,2.9822,-2.4562,-6.9512,-13.7852,-8.4854,1.3326,-4.1684,-11.6260,-10.8044,1.3433,-3.3652,-12.3590,-9.5457,0.9047,-3.3646
-10.7706,-10.7567,1.2618,-2.7346,0.6938,0.6850,-3.4869,-7.1566,-13.4814,-9.4730,1.2901,-3.7155,-11.1330,-11.6008,1.3323,-3.2574,-11.9964,-10.3174,0.9273,-3.1319
-10.4159,-11.4671,1.2015,-2.6238,-0.5596,-1.6070,-4.1442,-7.0670,-13.1922,-10.3462,1.2423,-3.3355,-10.6689,-12.3740,1.2572,-3.1661,-11.6408,-11.0403,0.9258,-2.9491
-10.0928,-12.1531,1.0912,-2.5278,-1.9480,-3.8760,-4.5651,-6.8259,-12.9215,-11.1295,1.1752,-3.0300,-10.2519,-13.1181,1.1096,-3.0664,-11.3018,-11.7222,0.8818,-2.7887
-9.8170,-12.8075,0.9402,-2.4245,-3.3859,-6.0523,-4.7502,-6.5354,-12.6853,-11.8369,1.0744,-2.7541,-9.8944,-13.8220,0.9041,-2.9470,-10.9868,-12.3663,0.7994,-2.6400
-9.6002,-13.4247,0.7559,-2.2947,-4.8031,-8.0591,-4.7612,-6.0775,-12.4840,-12.4774,0.9458,-2.4918,-9.6100,-14.4737,0.6653,-2.7902,-10.7058,-12.9714,0.6817,-2.4978
-9.4618,-13.9930,0.5206,-2.1259,-6.1707,-9.8592,-4.6027,-5.4603,-12.3216,-13.0541,0.7933,-2.2414,-9.4092,-15.0663,0.4025,-2.5996,-10.4733,-13.5345,0.5216,-2.3488
-9.3970,-14.5071,0.2780,-1.9314,-7.4349,-11.4253,-4.2444,-4.6917,-12.2043,-13.5634,0.6260,-1.9946,-9.3019,-15.5864,0.1209,-2.3697,-10.3072,-14.0504,0.3132,-2.1835
-9.3950,-14.9647,0.0697,-1.7278,-8.5429,-12.7474,-3.7147,-3.8368,-12.1385,-14.0078,0.4295,-1.7398,-9.2682,-16.0350,-0.1194,-2.1337,-10.2180,-14.5171,0.0526,-1.9981
-9.4344,-15.3560,-0.0795,-1.4994,-9.4662,-13.7881,-3.0779,-2.8985,-12.1302,-14.3785,0.2090,-1.4601,-9.2850,-16.4170,-0.2942,-1.8964,-10.2027,-14.9326,-0.2127,-1.7981
-9.5078,-15.6661,-0.1941,-1.2316,-10.2133,-14.5386,-2.3976,-1.9415,-12.1791,-14.6740,0.0072,-1.1674,-9.3373,-16.7213,-0.4107,-1.6506,-10.2510,-15.2842,-0.4377,-1.5372
-9.6191,-15.8849,-0.3188,-0.9376,-10.7791,-15.0241,-1.7284,-1.0135,-12.2840,-14.8814,-0.1630,-0.8607,-9.4264,-16.9417,-0.5236,-1.4006,-10.3544,-15.5434,-0.6055,-1.2124
-9.7593,-16.0078,-0.4198,-0.6381,-11.1488,-15.2940,-1.0917,-0.1717,-12.4317,-15.0027,-0.2703,-0.5711,-9.5446,-17.0772,-0.6319,-1.1518,-10.4985,-15.6926,-0.7101,-0.8639
-9.9074,-16.0347,-0.4789,-0.3472,-11.3694,-15.3692,-0.6157,0.4782,-12.5871,-15.0384,-0.3271,-0.3176,-9.6704,-17.1291,-0.6771,-0.9131,-10.6498,-15.7315,-0.7336,-0.5263
-10.0867,-15.9876,-0.5255,-0.1332,-11.4959,-15.3088,-0.3349,0.9137,-12.7566,-14.9985,-0.3554,-0.1102,-9.8032,-17.1019,-0.6882,-0.6976,-10.8100,-15.6788,-0.7411,-0.2647
