-11.9827,1.1928,0.6886,-4.4424,-2.8665,23.0509,5.7560,-2.1147,-4.3903,21.8722,-3.3001,-0.7544,-10.6613,-1.4727,0.4068,-2.8086,-12.0882,2.6382,0.5317,-3.3777
-11.7962,0.0541,0.7576,-3.9726,-1.5140,22.4098,4.6078,-1.7989,-5.3792,21.1620,-2.9976,-2.3055,-10.6167,-2.2658,0.4597,-2.2962,-11.8568,1.7638,0.7341,-3.5102
-11.6010,-0.9308,0.7988,-3.4626,-0.5442,21.7545,3.4159,-1.9198,-6.3620,20.1739,-3.0282,-3.2510,-10.5733,-2.9217,0.4960,-1.8571,-11.5928,0.8833,0.8479,-3.5739
-11.3987,-1.7663,0.8278,-2.9447,0.1313,20.9287,2.3692,-2.3631,-7.1759,18.8077,-2.5229,-4.4032,-10.5177,-3.4655,0.5274,-1.5095,-11.3033,0.0295,0.9223,-3.5372
-11.1980,-2.4578,0.8537,-2.4669,0.7429,19.9958,1.9980,-2.8080,-7.7705,17.2510,-1.9815,-5.0545,-10.4509,-3.9276,0.5700,-1.2643,-10.9976,-0.7819,0.9645,-3.4062
-10.9929,-3.0217,0.8714,-2.0530,1.2523,18.8065,1.5571,-3.6143,-8.2281,15.5914,-1.3814,-5.4591,-10.3741,-4.3270,0.6036,-1.0675,-10.6901,-1.5312,0.9751,-3.1875
-10.7867,-3.4855,0.8795,-1.7221,1.4194,17.2557,0.3662,-4.7200,-8.5449,13.8628,-0.8438,-5.7130,-10.2867,-4.6915,0.6194,-0.9384,-10.3881,-2.2077,0.9590,-2.9329
-10.5819,-3.8737,0.8599,-1.4827,1.1936,15.4892,-0.8966,-5.7018,-8.7487,12.0916,-0.4620,-5.8490,-10.2013,-5.0392,0.6057,-0.8683,-10.0976,-2.8138,0.9141,-2.6925
-10.3934,-4.2211,0.7973,-1.3242,0.7239,13.4642,-1.8204,-6.2066,-8.8749,10.3086,-0.2796,-5.9082,-10.1321,-5.3823,0.5446,-0.8534,-9.8381,-3.3603,0.8200,-2.4936
-10.2320,-4.5505,0.7004,-1.2559,0.0057,11.4415,-2.5202,-6.4137,-8.9698,8.5396,-0.2148,-5.9083,-10.0910,-5.7262,0.4449,-0.8760,-9.6162,-3.8595,0.6924,-2.3542
-10.1102,-4.8786,0.5621,-1.2601,-0.8173,9.4368,-2.9293,-6.4432,-9.0761,6.7775,-0.2421,-5.8989,-10.0842,-6.0803,0.3133,-0.9313,-9.4432,-4.3280,0.5350,-2.2841
-10.0367,-5.2239,0.3847,-1.3243,-1.7158,7.4770,-3.2378,-6.3332,-9.2085,5.0122,-0.3087,-5.8847,-10.1162,-6.4509,0.1617,-1.0029,-9.3173,-4.7816,0.3506,-2.2707
-10.0158,-5.5901,0.1780,-1.4134,-2.6866,5.5319,-3.4790,-6.1896,-9.3745,3.2556,-0.3783,-5.8579,-10.1830,-6.8378,0.0129,-1.0831,-9.2460,-5.2318,0.1328,-2.3029
-10.0509,-5.9758,-0.0396,-1.5139,-3.7219,3.6195,-3.6491,-6.0493,-9.5700,1.5214,-0.4473,-5.8097,-10.2845,-7.2392,-0.1152,-1.1485,-9.2315,-5.6854,-0.1050,-2.3683
-10.1380,-6.3784,-0.2460,-1.6090,-4.7963,1.7543,-3.7448,-5.9276,-9.7845,-0.1787,-0.5321,-5.7057,-10.4156,-7.6456,-0.2166,-1.1874,-9.2682,-6.1445,-0.3318,-2.4456
-10.2708,-6.7917,-0.4085,-1.6852,-5.8856,-0.0628,-3.7851,-5.8127,-10.0169,-1.8228,-0.6253,-5.5317,-10.5700,-8.0492,-0.2995,-1.2036,-9.3510,-6.6034,-0.5079,-2.5169
-10.4350,-7.2087,-0.5209,-1.7294,-6.9721,-1.8251,-3.7740,-5.6788,-10.2685,-3.3948,-0.7268,-5.2782,-10.7387,-8.4496,-0.3649,-1.2143,-9.4626,-7.0569,-0.6188,-2.5745
-10.6140,-7.6230,-0.5755,-1.7510,-8.0342,-3.5176,-3.6777,-5.4776,-10.5387,-4.8717,-0.8087,-4.9402,-10.9147,-8.8525,-0.4061,-1.2367,-9.5858,-7.5007,-0.6646,-2.6125
-10.7938,-8.0340,-0.5850,-1.7636,-9.0360,-5.1202,-3.4895,-5.1537,-10.8149,-6.2292,-0.8651,-4.5034,-11.0931,-9.2604,-0.4279,-1.2699,-9.7034,-7.9347,-0.6542,-2.6414
-10.9636,-8.4416,-0.5624,-1.7765,-9.9336,-6.6027,-3.2220,-4.7151,-11.0942,-7.4378,-0.8855,-3.9618,-11.2704,-9.6734,-0.4314,-1.3061,-9.8030,-8.3594,-0.5982,-2.6715
-11.1181,-8.8458,-0.5175,-1.7894,-10.7275,-7.9224,-2.9145,-4.1326,-11.3684,-8.4740,-0.8630,-3.3699,-11.4418,-10.0911,-0.4162,-1.3374,-9.8756,-8.7733,-0.5072,-2.7036
-11.2547,-9.2444,-0.4602,-1.7944,-11.4241,-9.0359,-2.5578,-3.4295,-11.6342,-9.3385,-0.8223,-2.7778,-11.6031,-10.5084,-0.3834,-1.3521,-9.9155,-9.1743,-0.3897,-2.7269
-11.3709,-9.6325,-0.3916,-1.7858,-12.0108,-9.9205,-2.1325,-2.6571,-11.8793,-10.0381,-0.7871,-2.2018,-11.7493,-10.9179,-0.3331,-1.3450,-9.9182,-9.5552,-0.2651,-2.7269
-11.4634,-10.0042,-0.3116,-1.7579,-12.4628,-10.5883,-1.6684,-1.8785,-12.1083,-10.5721,-0.7548,-1.6806,-11.8768,-11.3106,-0.2672,-1.3085,-9.8864,-9.9090,-0.1550,-2.6977
-11.5290,-10.3466,-0.2253,-1.6979,-12.7930,-11.0457,-1.2397,-1.1958,-12.3274,-10.9691,-0.7014,-1.2463,-11.9815,-11.6728,-0.1883,-1.2334,-9.8303,-10.2279,-0.0755,-2.6450
-11.5730,-10.6472,-0.1409,-1.5911,-13.0264,-11.3226,-0.8835,-0.6356,-12.5263,-11.2504,-0.6069,-0.8758,-12.0654,-11.9921,-0.1090,-1.1150,-9.7593,-10.5046,-0.0241,-2.5698
